Region,Constituency,Option,Votes,Seats
Galicia,A Coruña,PCT,2271,0
Galicia,A Coruña,LCR,1224,0
Galicia,Lugo,Abstención,166758,0
Galicia,Lugo,Votos en blanco,500,0
Galicia,Lugo,Votos nulos,2260,0
Galicia,Lugo,UCD,79964,3
Galicia,Lugo,PSOE,27920,1
Galicia,Lugo,PCE,2441,0
Galicia,Lugo,CD,30731,1
Galicia,Lugo,UN,816,0
Galicia,Lugo,PTE,407,0
Galicia,Lugo,ORT,286,0
Galicia,Lugo,MC-OIC,264,0
Galicia,Lugo,BNPG,11834,0
Galicia,Lugo,PG-POG-PSG,2911,0
Galicia,Lugo,IR,658,0
Galicia,Lugo,PCARL,228,0
Galicia,Lugo,PPROV,195,0
Galicia,Lugo,LC,249,0
Galicia,Lugo,FE-UF,216,0
Galicia,Ourense,Abstención,203269,0
Galicia,Ourense,Votos en blanco,0,0
Galicia,Ourense,Votos nulos,0,0
Galicia,Ourense,UCD,75271,3
Galicia,Ourense,PSOE,23292,1
Galicia,Ourense,PCE,3829,0
Galicia,Ourense,CD,26901,1
Galicia,Ourense,PTE,741,0
Galicia,Ourense,ORT,417,0
Galicia,Ourense,MC-OIC,622,0
Galicia,Ourense,BNPG,7899,0
Galicia,Ourense,PG-POG-PSG,3348,0
Galicia,Ourense,PCARL,606,0
Galicia,Ourense,LCR,465,0
Galicia,Pontevedra,Abstención,320357,0
Galicia,Pontevedra,Votos en blanco,884,0
Galicia,Pontevedra,Votos nulos,5588,0
Galicia,Pontevedra,UCD,137769,5
Galicia,Pontevedra,PSOE,49213,2
Galicia,Pontevedra,PCE,16111,0
Galicia,Pontevedra,CD,37046,1
Galicia,Pontevedra,UN,2733,0
Galicia,Pontevedra,PTE,2637,0
Galicia,Pontevedra,ORT,1081,0
Galicia,Pontevedra,MC-OIC,1693,0
Galicia,Pontevedra,BNPG,17909,0
Galicia,Pontevedra,PG-POG-PSG,21160,0
Galicia,Pontevedra,IR,970,0
Galicia,Pontevedra,PCARL,877,0
Galicia,Pontevedra,LCR,1099,0
Comunidad de Madrid,Madrid,Abstención,849503,0
Comunidad de Madrid,Madrid,Votos en blanco,8691,0
Comunidad de Madrid,Madrid,Votos nulos,20585,0
Comunidad de Madrid,Madrid,UCD,764830,12
Comunidad de Madrid,Madrid,PSOE,769328,12
Comunidad de Madrid,Madrid,PCE,310496,4
Comunidad de Madrid,Madrid,CD,198345,3
Comunidad de Madrid,Madrid,UN,110730,1
Comunidad de Madrid,Madrid,PTE,25832,0
Comunidad de Madrid,Madrid,PSOE-H,13322,0
Comunidad de Madrid,Madrid,ORT,48354,0
Comunidad de Madrid,Madrid,EE,3029,0
Comunidad de Madrid,Madrid,MC-OIC,9095,0
Comunidad de Madrid,Madrid,IR,7950,0
Comunidad de Madrid,Madrid,PCARL,1683,0
Comunidad de Madrid,Madrid,OCEBR-UCE,6680,0
Comunidad de Madrid,Madrid,PCT,4675,0
Comunidad de Madrid,Madrid,LCR,4691,0
Comunidad de Madrid,Madrid,FJONSA,5264,0
Comunidad de Madrid,Madrid,PLIB,4873,0
Comunidad de Madrid,Madrid,PSIN,3845,0
Comunidad de Madrid,Madrid,ULE,1716,0
Comunidad de Madrid,Madrid,PPROV,1510,0
Comunidad de Madrid,Madrid,LC,2705,0
Comunidad Foral de Navarra,Navarra,Abstención,106708,0
Comunidad Foral de Navarra,Navarra,Votos en blanco,821,0
Comunidad Foral de Navarra,Navarra,Votos nulos,4013,0
Comunidad Foral de Navarra,Navarra,UCD,83302,3
Comunidad Foral de Navarra,Navarra,PSOE,55399,1
Comunidad Foral de Navarra,Navarra,PCE,5619,0
Comunidad Foral de Navarra,Navarra,PNV,21305,0
Comunidad Foral de Navarra,Navarra,HB,22425,0
Comunidad Foral de Navarra,Navarra,MC-OIC,2962,0
Comunidad Foral de Navarra,Navarra,IR,514,0
Comunidad Foral de Navarra,Navarra,PCARL,19522,0
Comunidad Foral de Navarra,Navarra,LCR,1040,0
Comunidad Foral de Navarra,Navarra,UPN,28248,1
Comunidad Foral de Navarra,Navarra,UNAI,10970,0
Comunidad Foral de Navarra,Navarra,PPROV,205,0
Comunidad Foral de Navarra,Navarra,LC,660,0
País Vasco,Araba - Álava,Abstención,54253,0
País Vasco,Araba - Álava,Votos en blanco,481,0
País Vasco,Araba - Álava,Votos nulos,3291,0
País Vasco,Araba - Álava,UCD,29625,2
País Vasco,Araba - Álava,PSOE,24891,1
País Vasco,Araba - Álava,PCE,3877,0
País Vasco,Araba - Álava,UN,1061,0
País Vasco,Araba - Álava,PNV,26722,1
País Vasco,Araba - Álava,PTE,777,0
País Vasco,Araba - Álava,HB,11594,0
País Vasco,Araba - Álava,PSOE-H,683,0
País Vasco,Araba - Álava,ORT,1218,0
País Vasco,Araba - Álava,EE,5442,0
País Vasco,Araba - Álava,MC-OIC,1246,0
País Vasco,Araba - Álava,PCARL,972,0
País Vasco,Araba - Álava,PCT,7,0
País Vasco,Araba - Álava,LCR,601,0
País Vasco,Araba - Álava,UFV,7205,0
País Vasco,Araba - Álava,PPROV,199,0
País Vasco,Gipuzkoa,Abstención,172369,0
País Vasco,Gipuzkoa,Votos en blanco,761,0
País Vasco,Gipuzkoa,Votos nulos,6126,0
País Vasco,Gipuzkoa,UCD,50551,1
País Vasco,Gipuzkoa,PSOE,59863,2
País Vasco,Gipuzkoa,PCE,10034,0
País Vasco,Gipuzkoa,UN,2397,0
País Vasco,Gipuzkoa,PNV,87090,2
País Vasco,Gipuzkoa,HB,57811,1
País Vasco,Gipuzkoa,ORT,2765,0
País Vasco,Gipuzkoa,EE,42293,1
País Vasco,Gipuzkoa,MC-OIC,4754,0
País Vasco,Gipuzkoa,IR,498,0
País Vasco,Gipuzkoa,PCARL,4124,0
País Vasco,Gipuzkoa,LCR,2000,0
País Vasco,Gipuzkoa,UFV,3419,0
País Vasco,Gipuzkoa,FJONSA,287,0
País Vasco,Bizkaia,Abstención,300300,0
País Vasco,Bizkaia,Votos en blanco,1127,0
País Vasco,Bizkaia,Votos nulos,12478,0
País Vasco,Bizkaia,UCD,88431,2
País Vasco,Bizkaia,PSOE,105481,2
País Vasco,Bizkaia,PCE,31942,0
País Vasco,Bizkaia,UN,7521,0
País Vasco,Bizkaia,PNV,161480,4
País Vasco,Bizkaia,HB,80280,2
País Vasco,Bizkaia,PSOE-H,4131,0
País Vasco,Bizkaia,ORT,2932,0
País Vasco,Bizkaia,EE,32363,0
País Vasco,Bizkaia,MC-OIC,7292,0
País Vasco,Bizkaia,IR,1229,0
País Vasco,Bizkaia,PCARL,1380,0
País Vasco,Bizkaia,LCR,3039,0
País Vasco,Bizkaia,UFV,23484,0
País Vasco,Bizkaia,FJONSA,795,0
País Vasco,Bizkaia,PPROV,500,0
Región de Murcia,Murcia,Abstención,173405,0
Región de Murcia,Murcia,Votos en blanco,2082,0
Región de Murcia,Murcia,Votos nulos,5762,0
Región de Murcia,Murcia,UCD,178229,4
Región de Murcia,Murcia,PSOE,178621,4
Región de Murcia,Murcia,PCE,36090,0
Región de Murcia,Murcia,CD,25903,0
Región de Murcia,Murcia,UN,6925,0
Región de Murcia,Murcia,PTE,1841,0
Región de Murcia,Murcia,PSOE-H,7784,0
Región de Murcia,Murcia,ORT,4715,0
Región de Murcia,Murcia,MC-OIC,1157,0
Región de Murcia,Murcia,PCARL,1847,0
Región de Murcia,Murcia,OCEBR-UCE,1684,0
Región de Murcia,Murcia,PCT,1050,0
Región de Murcia,Murcia,LCR,522,0
Región de Murcia,Murcia,FJONSA,1469,0
Región de Murcia,Murcia,P-CANT,6290,0
La Rioja,La Rioja,Abstención,49678,0
La Rioja,La Rioja,Votos en blanco,646,0
La Rioja,La Rioja,Votos nulos,1680,0
La Rioja,La Rioja,UCD,64735,3
La Rioja,La Rioja,PSOE,39245,1
La Rioja,La Rioja,PCE,4810,0
La Rioja,La Rioja,CD,18686,0
La Rioja,La Rioja,UN,1569,0
La Rioja,La Rioja,PTE,1053,0
La Rioja,La Rioja,ORT,1546,0
La Rioja,La Rioja,MC-OIC,982,0
La Rioja,La Rioja,IR,462,0
La Rioja,La Rioja,PCARL,583,0
La Rioja,La Rioja,OCEBR-UCE,274,0
La Rioja,La Rioja,PPROV,148,0
Comunitat Valenciana,Alicante / Alacant,Abstención,202268,0
Comunitat Valenciana,Alicante / Alacant,Votos en blanco,1110,0
Comunitat Valenciana,Alicante / Alacant,Votos nulos,6782,0
Comunitat Valenciana,Alicante / Alacant,UCD,207570,4
Comunitat Valenciana,Alicante / Alacant,PSOE,218137,4
Comunitat Valenciana,Alicante / Alacant,PCE,62018,1
Comunitat Valenciana,Alicante / Alacant,CD,28917,0
Comunitat Valenciana,Alicante / Alacant,UN,10759,0
Comunitat Valenciana,Alicante / Alacant,PTE,1628,0
Comunitat Valenciana,Alicante / Alacant,PSOE-H,5196,0
Comunitat Valenciana,Alicante / Alacant,ORT,3123,0
Comunitat Valenciana,Alicante / Alacant,MC-OIC,2534,0
Comunitat Valenciana,Alicante / Alacant,BEAN,2568,0
Comunitat Valenciana,Alicante / Alacant,IR,2439,0
Comunitat Valenciana,Alicante / Alacant,PCARL,925,0
Comunitat Valenciana,Alicante / Alacant,OCEBR-UCE,922,0
Comunitat Valenciana,Alicante / Alacant,PCT,3538,0
Comunitat Valenciana,Alicante / Alacant,LCR,1017,0
Comunitat Valenciana,Alicante / Alacant,FJONSA,1531,0
Comunitat Valenciana,Castellón / Castelló,Abstención,65893,0
Comunitat Valenciana,Castellón / Castelló,Votos en blanco,791,0
Comunitat Valenciana,Castellón / Castelló,Votos nulos,3302,0
Comunitat Valenciana,Castellón / Castelló,UCD,111359,3
Comunitat Valenciana,Castellón / Castelló,PSOE,85727,2
Comunitat Valenciana,Castellón / Castelló,PCE,17361,0
Comunitat Valenciana,Castellón / Castelló,CD,8382,0
Comunitat Valenciana,Castellón / Castelló,UN,5033,0
Comunitat Valenciana,Castellón / Castelló,PTE,1012,0
Comunitat Valenciana,Castellón / Castelló,PSOE-H,2913,0
Comunitat Valenciana,Castellón / Castelló,ORT,957,0
Comunitat Valenciana,Castellón / Castelló,MC-OIC,921,0
Comunitat Valenciana,Castellón / Castelló,BEAN,1060,0
Comunitat Valenciana,Castellón / Castelló,IR,887,0
Comunitat Valenciana,Castellón / Castelló,PCARL,1275,0
Comunitat Valenciana,Castellón / Castelló,OCEBR-UCE,962,0
Comunitat Valenciana,Castellón / Castelló,PCT,480,0
Comunitat Valenciana,Castellón / Castelló,LCR,341,0
Comunitat Valenciana,Castellón / Castelló,FJONSA,421,0
Comunitat Valenciana,Castellón / Castelló,POC,417,0
Comunitat Valenciana,Valencia / València,Abstención,367815,0
Comunitat Valenciana,Valencia / València,Votos en blanco,3308,0
Comunitat Valenciana,Valencia / València,Votos nulos,13991,0
Comunitat Valenciana,Valencia / València,UCD,364175,6
Comunitat Valenciana,Valencia / València,PSOE,394813,7
Comunitat Valenciana,Valencia / València,PCE,145141,2
Comunitat Valenciana,Valencia / València,CD,47017,0
Comunitat Valenciana,Valencia / València,UN,27447,0
Comunitat Valenciana,Valencia / València,PTE,5076,0
Comunitat Valenciana,Valencia / València,PSOE-H,11774,0
Comunitat Valenciana,Valencia / València,ORT,6636,0
Comunitat Valenciana,Valencia / València,MC-OIC,8900,0
Comunitat Valenciana,Valencia / València,BEAN,5992,0
Comunitat Valenciana,Valencia / València,IR,6350,0
Comunitat Valenciana,Valencia / València,PCARL,2329,0
Comunitat Valenciana,Valencia / València,OCEBR-UCE,1832,0
Comunitat Valenciana,Valencia / València,PCT,6657,0
Comunitat Valenciana,Valencia / València,LCR,2119,0
Comunitat Valenciana,Valencia / València,FJONSA,2324,0
Comunitat Valenciana,Valencia / València,PLIB,2947,0
Comunitat Valenciana,Valencia / València,URV,15694,0
Comunitat Valenciana,Valencia / València,PNPV,13828,0
Comunitat Valenciana,Valencia / València,ARDE,4119,0
Ciudad de Ceuta,Ceuta,Abstención,11347,0
Ciudad de Ceuta,Ceuta,Votos en blanco,112,0
Ciudad de Ceuta,Ceuta,Votos nulos,240,0
Ciudad de Ceuta,Ceuta,UCD,11020,1
Ciudad de Ceuta,Ceuta,PSOE,7502,0
Ciudad de Ceuta,Ceuta,CD,1669,0
Ciudad de Ceuta,Ceuta,UN,735,0
Ciudad de Ceuta,Ceuta,ORT,115,0
Ciudad de Ceuta,Ceuta,MC-OIC,91,0
Ciudad de Melilla,Melilla,Abstención,11463,0
Ciudad de Melilla,Melilla,Votos en blanco,63,0
Ciudad de Melilla,Melilla,Votos nulos,166,0
Ciudad de Melilla,Melilla,UCD,9035,1
Ciudad de Melilla,Melilla,PSOE,3750,0
Ciudad de Melilla,Melilla,PCE,793,0
Ciudad de Melilla,Melilla,CD,848,0
Ciudad de Melilla,Melilla,UN,429,0
Ciudad de Melilla,Melilla,PTE,353,0
Ciudad de Melilla,Melilla,ORT,46,0
Ciudad de Melilla,Melilla,MC-OIC,180,0
Ciudad de Melilla,Melilla,PCARL,194,0
Ciudad de Melilla,Melilla,ULE,9,0
Ciudad de Melilla,Melilla,CIME,1820,0
