Region,Constituency,Option,Votes,Seats
País Vasco,Gipuzkoa,ESB,18167,0
País Vasco,Gipuzkoa,DCV,16627,0
País Vasco,Gipuzkoa,DIV,15505,0
País Vasco,Gipuzkoa,MFA,10,0
País Vasco,Gipuzkoa,ANV,1818,0
País Vasco,Bizkaia,Abstención,177024,0
País Vasco,Bizkaia,Votos en blanco,1166,0
País Vasco,Bizkaia,Votos nulos,16313,0
País Vasco,Bizkaia,UCD,91262,2
País Vasco,Bizkaia,PSOE,140643,3
País Vasco,Bizkaia,PCE,29968,0
País Vasco,Bizkaia,AP,36934,1
País Vasco,Bizkaia,PSP-US,12038,0
País Vasco,Bizkaia,PNV,171991,4
País Vasco,Bizkaia,FDI,2767,0
País Vasco,Bizkaia,ASDCI,6224,0
País Vasco,Bizkaia,AET,2825,0
País Vasco,Bizkaia,EE,30209,0
País Vasco,Bizkaia,FUT,4478,0
País Vasco,Bizkaia,ESB,15079,0
País Vasco,Bizkaia,DCV,6034,0
País Vasco,Bizkaia,ANV,4617,0
Región de Murcia,Murcia,Abstención,100269,0
Región de Murcia,Murcia,Votos en blanco,660,0
Región de Murcia,Murcia,Votos nulos,4480,0
Región de Murcia,Murcia,UCD,181633,4
Región de Murcia,Murcia,PSOE,155871,4
Región de Murcia,Murcia,PCE,29840,0
Región de Murcia,Murcia,AP,30167,0
Región de Murcia,Murcia,PSP-US,22627,0
Región de Murcia,Murcia,FDC-EDC,9166,0
Región de Murcia,Murcia,FDI,1544,0
Región de Murcia,Murcia,ASDCI,5886,0
Región de Murcia,Murcia,AET,2606,0
Región de Murcia,Murcia,RSE,2291,0
Región de Murcia,Murcia,FJONSA,1668,0
Región de Murcia,Murcia,FN,2313,0
La Rioja,La Rioja,Abstención,26601,0
La Rioja,La Rioja,Votos en blanco,356,0
La Rioja,La Rioja,Votos nulos,2770,0
La Rioja,La Rioja,UCD,56917,2
La Rioja,La Rioja,PSOE,36186,1
La Rioja,La Rioja,PCE,3846,0
La Rioja,La Rioja,AP,19925,1
La Rioja,La Rioja,PSP-US,3188,0
La Rioja,La Rioja,FDC-EDC,3593,0
La Rioja,La Rioja,FDI,1006,0
La Rioja,La Rioja,ASDCI,1936,0
La Rioja,La Rioja,AET,1986,0
La Rioja,La Rioja,FJONSA,639,0
La Rioja,La Rioja,CANDIDATURA RIOJANA INDEPENDIENTE,5682,0
La Rioja,La Rioja,AGRUPACION RIOJANA INDEPENDIENTE,2399,0
Comunitat Valenciana,Alicante / Alacant,Abstención,120631,0
Comunitat Valenciana,Alicante / Alacant,Votos en blanco,1071,0
Comunitat Valenciana,Alicante / Alacant,Votos nulos,7341,0
Comunitat Valenciana,Alicante / Alacant,UCD,197100,4
Comunitat Valenciana,Alicante / Alacant,PSOE,213242,4
Comunitat Valenciana,Alicante / Alacant,PCE,50444,1
Comunitat Valenciana,Alicante / Alacant,AP,35755,0
Comunitat Valenciana,Alicante / Alacant,PSP-US,21621,0
Comunitat Valenciana,Alicante / Alacant,FDC-EDC,8160,0
Comunitat Valenciana,Alicante / Alacant,FDI,2726,0
Comunitat Valenciana,Alicante / Alacant,ASDCI,4479,0
Comunitat Valenciana,Alicante / Alacant,AET,1101,0
Comunitat Valenciana,Alicante / Alacant,AN18,4028,0
Comunitat Valenciana,Alicante / Alacant,RSE,5240,0
Comunitat Valenciana,Alicante / Alacant,FJONSA,1760,0
Comunitat Valenciana,Alicante / Alacant,CJA,943,0
Comunitat Valenciana,Alicante / Alacant,FL,788,0
Comunitat Valenciana,Alicante / Alacant,FEI,726,0
Comunitat Valenciana,Castellón / Castelló,Abstención,40975,0
Comunitat Valenciana,Castellón / Castelló,Votos en blanco,750,0
Comunitat Valenciana,Castellón / Castelló,Votos nulos,4032,0
Comunitat Valenciana,Castellón / Castelló,UCD,84115,2
Comunitat Valenciana,Castellón / Castelló,PSOE,69976,2
Comunitat Valenciana,Castellón / Castelló,PCE,14029,0
Comunitat Valenciana,Castellón / Castelló,AP,14596,0
Comunitat Valenciana,Castellón / Castelló,PSP-US,6430,0
Comunitat Valenciana,Castellón / Castelló,FDC-EDC,5515,0
Comunitat Valenciana,Castellón / Castelló,FDI,1040,0
Comunitat Valenciana,Castellón / Castelló,ASDCI,2600,0
Comunitat Valenciana,Castellón / Castelló,FUT,1024,0
Comunitat Valenciana,Castellón / Castelló,PSPV,3727,0
Comunitat Valenciana,Castellón / Castelló,CANDIDATURA INDEPENDIENTE DE CENTRO,29834,1
Comunitat Valenciana,Castellón / Castelló,FJONS,1389,0
Comunitat Valenciana,Castellón / Castelló,FN,877,0
Comunitat Valenciana,Castellón / Castelló,ELECTORS CARLINS DEL PAIS VALENCIA,2252,0
Comunitat Valenciana,Valencia / València,Abstención,196782,0
Comunitat Valenciana,Valencia / València,Votos en blanco,1870,0
Comunitat Valenciana,Valencia / València,Votos nulos,11168,0
Comunitat Valenciana,Valencia / València,UCD,334705,5
Comunitat Valenciana,Valencia / València,PSOE,395211,7
Comunitat Valenciana,Valencia / València,PCE,106133,1
Comunitat Valenciana,Valencia / València,AP,60410,1
Comunitat Valenciana,Valencia / València,PSP-US,58654,1
Comunitat Valenciana,Valencia / València,FDC-EDC,34788,0
Comunitat Valenciana,Valencia / València,FDI,6704,0
Comunitat Valenciana,Valencia / València,ASDCI,5434,0
Comunitat Valenciana,Valencia / València,AET,2995,0
Comunitat Valenciana,Valencia / València,AN18,14275,0
Comunitat Valenciana,Valencia / València,RSE,3419,0
Comunitat Valenciana,Valencia / València,FJONSA,2937,0
Comunitat Valenciana,Valencia / València,FUT,3551,0
Comunitat Valenciana,Valencia / València,PSPV,27411,0
Comunitat Valenciana,Valencia / València,ANEPA-CP,12738,0
Comunitat Valenciana,Valencia / València,CJA,1871,0
Comunitat Valenciana,Valencia / València,CANDIDATURA INDEPENDIENTE,2737,0
Comunitat Valenciana,Valencia / València,FL,1843,0
Comunitat Valenciana,Valencia / València,PRSV,2345,0
Ciudad de Ceuta,Ceuta,Abstención,7094,0
Ciudad de Ceuta,Ceuta,Votos en blanco,67,0
Ciudad de Ceuta,Ceuta,Votos nulos,288,0
Ciudad de Ceuta,Ceuta,UCD,8808,1
Ciudad de Ceuta,Ceuta,PSOE,7886,0
Ciudad de Ceuta,Ceuta,AP,2915,0
Ciudad de Ceuta,Ceuta,PSP-US,2763,0
Ciudad de Ceuta,Ceuta,RSE,752,0
Ciudad de Ceuta,Ceuta,ADEC,1099,0
Ciudad de Melilla,Melilla,Abstención,6077,0
Ciudad de Melilla,Melilla,Votos en blanco,107,0
Ciudad de Melilla,Melilla,Votos nulos,235,0
Ciudad de Melilla,Melilla,UCD,10723,1
Ciudad de Melilla,Melilla,PSOE,5186,0
Ciudad de Melilla,Melilla,PCE,966,0
Ciudad de Melilla,Melilla,AP,2074,0
