Region,Constituency,Option,Votes,Seats
Comunidad de Madrid,Madrid,Votos en blanco,11826,0
Comunidad de Madrid,Madrid,Votos nulos,52635,0
Comunidad de Madrid,Madrid,PSOE,1439137,18
Comunidad de Madrid,Madrid,AP-PDP,891372,11
Comunidad de Madrid,Madrid,UCD,92508,1
Comunidad de Madrid,Madrid,PCE,137459,1
Comunidad de Madrid,Madrid,CDS,113384,1
Comunidad de Madrid,Madrid,FN,22602,0
Comunidad de Madrid,Madrid,PST,8064,0
Comunidad de Madrid,Madrid,SE,10017,0
Comunidad de Madrid,Madrid,PCOE,5210,0
Comunidad de Madrid,Madrid,UCE,3900,0
Comunidad de Madrid,Madrid,PCE (M-L),7532,0
Comunidad de Madrid,Madrid,CUC,3188,0
Comunidad de Madrid,Madrid,MFE,2187,0
Comunidad de Madrid,Madrid,PS,6375,0
Comunidad de Madrid,Madrid,LC (COSI),634,0
Comunidad de Madrid,Madrid,FIC,3772,0
Comunidad de Madrid,Madrid,FE-JONS,92,0
Comunidad de Madrid,Madrid,ACI,1710,0
Comunidad de Madrid,Madrid,M.CAT.E,1694,0
Comunidad Foral de Navarra,Navarra,Abstención,70153,0
Comunidad Foral de Navarra,Navarra,Votos en blanco,1885,0
Comunidad Foral de Navarra,Navarra,Votos nulos,7682,0
Comunidad Foral de Navarra,Navarra,PSOE,112186,3
Comunidad Foral de Navarra,Navarra,AP-PDP,76255,2
Comunidad Foral de Navarra,Navarra,UCD,31245,0
Comunidad Foral de Navarra,Navarra,PCE,2144,0
Comunidad Foral de Navarra,Navarra,CDS,12278,0
Comunidad Foral de Navarra,Navarra,EAJ-PNV,16363,0
Comunidad Foral de Navarra,Navarra,HB,34744,0
Comunidad Foral de Navarra,Navarra,FN,459,0
Comunidad Foral de Navarra,Navarra,PST,1088,0
Comunidad Foral de Navarra,Navarra,EE,8399,0
Comunidad Foral de Navarra,Navarra,UCE,278,0
Comunidad Foral de Navarra,Navarra,PCE (M-L),311,0
Comunidad Foral de Navarra,Navarra,CUC,235,0
Comunidad Foral de Navarra,Navarra,LC (COSI),141,0
País Vasco,Araba - Álava,Abstención,33275,0
País Vasco,Araba - Álava,Votos en blanco,834,0
País Vasco,Araba - Álava,Votos nulos,3583,0
País Vasco,Araba - Álava,PSOE,51674,2
País Vasco,Araba - Álava,AP-PDP,27974,1
País Vasco,Araba - Álava,PCE,1573,0
País Vasco,Araba - Álava,CDS,5604,0
País Vasco,Araba - Álava,EAJ-PNV,32103,1
País Vasco,Araba - Álava,HB,14540,0
País Vasco,Araba - Álava,FN,314,0
País Vasco,Araba - Álava,PST,854,0
País Vasco,Araba - Álava,EE,10180,0
País Vasco,Araba - Álava,SE,132,0
País Vasco,Araba - Álava,UCE,191,0
País Vasco,Araba - Álava,PCE (M-L),138,0
País Vasco,Araba - Álava,CUC,140,0
País Vasco,Gipuzkoa,Abstención,109583,0
País Vasco,Gipuzkoa,Votos en blanco,1657,0
País Vasco,Gipuzkoa,Votos nulos,6577,0
País Vasco,Gipuzkoa,PSOE,99972,2
País Vasco,Gipuzkoa,AP-PDP,31308,0
País Vasco,Gipuzkoa,PCE,4844,0
País Vasco,Gipuzkoa,CDS,6407,0
País Vasco,Gipuzkoa,EAJ-PNV,125389,3
País Vasco,Gipuzkoa,HB,74217,1
País Vasco,Gipuzkoa,FN,435,0
País Vasco,Gipuzkoa,PST,1142,0
País Vasco,Gipuzkoa,EE,38156,1
País Vasco,Gipuzkoa,UCE,206,0
País Vasco,Gipuzkoa,PCE (M-L),281,0
País Vasco,Gipuzkoa,CUC,389,0
País Vasco,Gipuzkoa,LC (COSI),183,0
País Vasco,Gipuzkoa,LCR-MC,74,0
País Vasco,Bizkaia,Abstención,174906,0
País Vasco,Bizkaia,Votos en blanco,3318,0
País Vasco,Bizkaia,Votos nulos,14728,0
País Vasco,Bizkaia,PSOE,196974,4
País Vasco,Bizkaia,AP-PDP,79866,1
País Vasco,Bizkaia,PCE,14537,0
País Vasco,Bizkaia,CDS,9815,0
País Vasco,Bizkaia,EAJ-PNV,221801,4
País Vasco,Bizkaia,HB,87100,1
País Vasco,Bizkaia,FN,1289,0
País Vasco,Bizkaia,PST,3815,0
País Vasco,Bizkaia,EE,43591,0
País Vasco,Bizkaia,UCE,1225,0
País Vasco,Bizkaia,PCE (M-L),478,0
País Vasco,Bizkaia,CUC,761,0
Región de Murcia,Murcia,Abstención,114894,0
Región de Murcia,Murcia,Votos en blanco,1854,0
Región de Murcia,Murcia,Votos nulos,8197,0
Región de Murcia,Murcia,PSOE,270552,5
Región de Murcia,Murcia,AP-PDP,189642,3
Región de Murcia,Murcia,UCD,34354,0
Región de Murcia,Murcia,PCE,20065,0
Región de Murcia,Murcia,CDS,10211,0
Región de Murcia,Murcia,FN,2501,0
Región de Murcia,Murcia,PCOE,1007,0
Región de Murcia,Murcia,UCE,708,0
Región de Murcia,Murcia,PCE (M-L),463,0
Región de Murcia,Murcia,CUC,527,0
Región de Murcia,Murcia,MFE,522,0
Región de Murcia,Murcia,FE-I,555,0
La Rioja,La Rioja,Abstención,30238,0
La Rioja,La Rioja,Votos en blanco,1086,0
La Rioja,La Rioja,Votos nulos,3971,0
La Rioja,La Rioja,PSOE,67781,2
La Rioja,La Rioja,AP-PDP,64778,2
La Rioja,La Rioja,UCD,11545,0
La Rioja,La Rioja,PCE,2491,0
La Rioja,La Rioja,CDS,5774,0
La Rioja,La Rioja,FN,669,0
La Rioja,La Rioja,PST,902,0
La Rioja,La Rioja,UCE,445,0
La Rioja,La Rioja,PCE (M-L),116,0
La Rioja,La Rioja,CUC,184,0
La Rioja,La Rioja,PC,224,0
Comunitat Valenciana,Alicante / Alacant,Abstención,122521,0
Comunitat Valenciana,Alicante / Alacant,Votos en blanco,2920,0
Comunitat Valenciana,Alicante / Alacant,Votos nulos,13805,0
Comunitat Valenciana,Alicante / Alacant,PSOE,352632,6
Comunitat Valenciana,Alicante / Alacant,AP-PDP,189040,3
Comunitat Valenciana,Alicante / Alacant,UCD,46940,0
Comunitat Valenciana,Alicante / Alacant,PCE,26531,0
Comunitat Valenciana,Alicante / Alacant,CDS,16680,0
Comunitat Valenciana,Alicante / Alacant,FN,3461,0
Comunitat Valenciana,Alicante / Alacant,PST,3656,0
Comunitat Valenciana,Alicante / Alacant,SE,863,0
Comunitat Valenciana,Alicante / Alacant,PCOE,1327,0
Comunitat Valenciana,Alicante / Alacant,UCE,688,0
Comunitat Valenciana,Alicante / Alacant,PCE (M-L),444,0
Comunitat Valenciana,Alicante / Alacant,UPV,2414,0
Comunitat Valenciana,Alicante / Alacant,CUC,602,0
Comunitat Valenciana,Alicante / Alacant,EUPV,1226,0
Comunitat Valenciana,Alicante / Alacant,MFE,713,0
Comunitat Valenciana,Alicante / Alacant,LC (COSI),636,0
Comunitat Valenciana,Alicante / Alacant,IR,610,0
Comunitat Valenciana,Castellón / Castelló,Abstención,44182,0
Comunitat Valenciana,Castellón / Castelló,Votos en blanco,1089,0
Comunitat Valenciana,Castellón / Castelló,Votos nulos,7736,0
Comunitat Valenciana,Castellón / Castelló,PSOE,130200,3
Comunitat Valenciana,Castellón / Castelló,AP-PDP,73826,2
Comunitat Valenciana,Castellón / Castelló,UCD,33547,0
Comunitat Valenciana,Castellón / Castelló,PCE,8280,0
Comunitat Valenciana,Castellón / Castelló,CDS,7100,0
Comunitat Valenciana,Castellón / Castelló,FN,2777,0
Comunitat Valenciana,Castellón / Castelló,PST,915,0
Comunitat Valenciana,Castellón / Castelló,UCE,240,0
Comunitat Valenciana,Castellón / Castelló,PCE (M-L),252,0
Comunitat Valenciana,Castellón / Castelló,UPV,1589,0
Comunitat Valenciana,Castellón / Castelló,EUPV,1967,0
Comunitat Valenciana,Castellón / Castelló,MFE,124,0
Comunitat Valenciana,Castellón / Castelló,LC (COSI),299,0
Comunitat Valenciana,Castellón / Castelló,FE-I,177,0
Comunitat Valenciana,Valencia / València,Abstención,242814,0
Comunitat Valenciana,Valencia / València,Votos en blanco,4552,0
Comunitat Valenciana,Valencia / València,Votos nulos,27549,0
Comunitat Valenciana,Valencia / València,PSOE,635522,10
Comunitat Valenciana,Valencia / València,AP-PDP,350281,5
Comunitat Valenciana,Valencia / València,UCD,52768,0
Comunitat Valenciana,Valencia / València,PCE,63026,0
Comunitat Valenciana,Valencia / València,CDS,28111,0
Comunitat Valenciana,Valencia / València,FN,12431,0
Comunitat Valenciana,Valencia / València,PST,7396,0
Comunitat Valenciana,Valencia / València,SE,1305,0
Comunitat Valenciana,Valencia / València,PCOE,3579,0
Comunitat Valenciana,Valencia / València,UCE,1284,0
Comunitat Valenciana,Valencia / València,PCE (M-L),1057,0
Comunitat Valenciana,Valencia / València,UPV,14513,0
Comunitat Valenciana,Valencia / València,CUC,1468,0
Comunitat Valenciana,Valencia / València,EUPV,6109,0
Comunitat Valenciana,Valencia / València,MFE,916,0
Comunitat Valenciana,Valencia / València,ENV-URV,6738,0
Comunitat Valenciana,Valencia / València,FE-I,789,0
Ciudad de Ceuta,Ceuta,Abstención,10011,0
Ciudad de Ceuta,Ceuta,Votos en blanco,119,0
Ciudad de Ceuta,Ceuta,Votos nulos,427,0
Ciudad de Ceuta,Ceuta,PSOE,11698,1
Ciudad de Ceuta,Ceuta,AP-PDP,7674,0
Ciudad de Ceuta,Ceuta,UCD,1870,0
Ciudad de Ceuta,Ceuta,PCE,188,0
Ciudad de Ceuta,Ceuta,CDS,2010,0
Ciudad de Ceuta,Ceuta,FN,173,0
Ciudad de Ceuta,Ceuta,PST,137,0
Ciudad de Ceuta,Ceuta,UCE,19,0
Ciudad de Ceuta,Ceuta,PNC,1785,0
Ciudad de Ceuta,Ceuta,LCR-MC,17,0
Ciudad de Melilla,Melilla,Abstención,8883,0
Ciudad de Melilla,Melilla,Votos en blanco,152,0
Ciudad de Melilla,Melilla,Votos nulos,218,0
Ciudad de Melilla,Melilla,PSOE,10291,1
Ciudad de Melilla,Melilla,AP-PDP,5551,0
Ciudad de Melilla,Melilla,UCD,3083,0
Ciudad de Melilla,Melilla,CDS,1615,0
Ciudad de Melilla,Melilla,FN,143,0
Ciudad de Melilla,Melilla,SE,105,0
Ciudad de Melilla,Melilla,UCE,66,0
