Region,Constituency,Option,Votes,Seats
Castilla y León,Salamanca,Votos en blanco,2914,0
Castilla y León,Salamanca,Votos nulos,1674,0
Castilla y León,Salamanca,P.S.O.E.,94474,2
Castilla y León,Salamanca,P.P.,127130,2
Castilla y León,Salamanca,I.U.,4085,0
Castilla y León,Salamanca,UPyD,4083,0
Castilla y León,Salamanca,C's,430,0
Castilla y León,Salamanca,PACMA,312,0
Castilla y León,Salamanca,PUM+J,241,0
Castilla y León,Salamanca,LVE,663,0
Castilla y León,Salamanca,P.S.D.,299,0
Castilla y León,Salamanca,P.C.P.E.,160,0
Castilla y León,Salamanca,CENB,206,0
Castilla y León,Salamanca,FE de las JONS,98,0
Castilla y León,Salamanca,D.N.,232,0
Castilla y León,Salamanca,PH,115,0
Castilla y León,Salamanca,AES,54,0
Castilla y León,Salamanca,E-2000,43,0
Castilla y León,Salamanca,F.A.,64,0
Castilla y León,Salamanca,AMD,127,0
Castilla y León,Salamanca,A.u.N.,29,0
Castilla y León,Salamanca,P.C.,270,0
Castilla y León,Salamanca,PREPAL,322,0
Castilla y León,Salamanca,PUEDE,43,0
Castilla y León,Segovia,Abstención,23467,0
Castilla y León,Segovia,Votos en blanco,1292,0
Castilla y León,Segovia,Votos nulos,822,0
Castilla y León,Segovia,P.S.O.E.,39023,1
Castilla y León,Segovia,P.P.,53399,2
Castilla y León,Segovia,I.U.,2657,0
Castilla y León,Segovia,UPyD,1631,0
Castilla y León,Segovia,C's,99,0
Castilla y León,Segovia,PACMA,140,0
Castilla y León,Segovia,VERDES,560,0
Castilla y León,Segovia,PUM+J,98,0
Castilla y León,Segovia,P.S.D.,94,0
Castilla y León,Segovia,P.C.P.E.,78,0
Castilla y León,Segovia,CENB,89,0
Castilla y León,Segovia,FE de las JONS,67,0
Castilla y León,Segovia,D.N.,87,0
Castilla y León,Segovia,PFyV,42,0
Castilla y León,Segovia,PH,22,0
Castilla y León,Segovia,AES,25,0
Castilla y León,Segovia,E-2000,16,0
Castilla y León,Segovia,TC,329,0
Castilla y León,Segovia,F.A.,29,0
Castilla y León,Segovia,ABLA,97,0
Castilla y León,Segovia,FRENTE,20,0
Castilla y León,Segovia,Centristas PCTR,34,0
Castilla y León,Segovia,C.T.C.,9,0
Castilla y León,Soria,Abstención,19951,0
Castilla y León,Soria,Votos en blanco,972,0
Castilla y León,Soria,Votos nulos,1386,0
Castilla y León,Soria,P.S.O.E.,23868,1
Castilla y León,Soria,P.P.,27905,1
Castilla y León,Soria,I.U.,1253,0
Castilla y León,Soria,UPyD,1106,0
Castilla y León,Soria,C's,187,0
Castilla y León,Soria,PACMA,91,0
Castilla y León,Soria,VERDES,107,0
Castilla y León,Soria,PUM+J,66,0
Castilla y León,Soria,LVE,96,0
Castilla y León,Soria,P.S.D.,83,0
Castilla y León,Soria,P.C.P.E.,50,0
Castilla y León,Soria,FE de las JONS,48,0
Castilla y León,Soria,D.N.,55,0
Castilla y León,Soria,PFyV,27,0
Castilla y León,Soria,AES,20,0
Castilla y León,Soria,E-2000,16,0
Castilla y León,Soria,TC,83,0
Castilla y León,Valladolid,Abstención,82245,0
Castilla y León,Valladolid,Votos en blanco,3795,0
Castilla y León,Valladolid,Votos nulos,1733,0
Castilla y León,Valladolid,P.S.O.E.,148878,2
Castilla y León,Valladolid,P.P.,172085,3
Castilla y León,Valladolid,I.U.,11065,0
Castilla y León,Valladolid,UPyD,6858,0
Castilla y León,Valladolid,C's,471,0
Castilla y León,Valladolid,PACMA,535,0
Castilla y León,Valladolid,VERDES,892,0
Castilla y León,Valladolid,PUM+J,334,0
Castilla y León,Valladolid,LVE,788,0
Castilla y León,Valladolid,P.S.D.,656,0
Castilla y León,Valladolid,P.C.P.E.,386,0
Castilla y León,Valladolid,CENB,283,0
Castilla y León,Valladolid,FE de las JONS,248,0
Castilla y León,Valladolid,D.N.,243,0
Castilla y León,Valladolid,PH,138,0
Castilla y León,Valladolid,AES,118,0
Castilla y León,Valladolid,TC,656,0
Castilla y León,Valladolid,F.A.,87,0
Castilla y León,Valladolid,SAIn,198,0
Castilla y León,Valladolid,A.u.N.,89,0
Castilla y León,Valladolid,U.R.C.L.,423,0
Castilla y León,Zamora,Abstención,45058,0
Castilla y León,Zamora,Votos en blanco,1580,0
Castilla y León,Zamora,Votos nulos,1526,0
Castilla y León,Zamora,P.S.O.E.,56793,1
Castilla y León,Zamora,P.P.,68276,2
Castilla y León,Zamora,I.U.,3002,0
Castilla y León,Zamora,UPyD,1234,0
Castilla y León,Zamora,C's,89,0
Castilla y León,Zamora,PACMA,211,0
Castilla y León,Zamora,PUM+J,152,0
Castilla y León,Zamora,LVE,381,0
Castilla y León,Zamora,P.C.P.E.,90,0
Castilla y León,Zamora,FE de las JONS,92,0
Castilla y León,Zamora,D.N.,80,0
Castilla y León,Zamora,PH,76,0
Castilla y León,Zamora,AES,36,0
Castilla y León,Zamora,TC,68,0
Castilla y León,Zamora,PREPAL,491,0
Castilla y León,Zamora,Centristas PCTR,40,0
Castilla y León,Zamora,UCL,80,0
Cataluña,Barcelona,Abstención,1168119,0
Cataluña,Barcelona,Votos en blanco,42672,0
Cataluña,Barcelona,Votos nulos,12834,0
Cataluña,Barcelona,P.S.O.E.,1309171,16
Cataluña,Barcelona,P.P.,470677,6
Cataluña,Barcelona,I.U.,155674,1
Cataluña,Barcelona,CiU,547993,6
Cataluña,Barcelona,UPyD,5179,0
Cataluña,Barcelona,ESQUERRA,184558,2
Cataluña,Barcelona,C's,24220,0
Cataluña,Barcelona,PACMA,8153,0
Cataluña,Barcelona,VERDES,7324,0
Cataluña,Barcelona,PUM+J,1525,0
Cataluña,Barcelona,P.C.P.E.,3100,0
Cataluña,Barcelona,CENB,2851,0
Cataluña,Barcelona,FE de las JONS,1102,0
Cataluña,Barcelona,D.N.,1326,0
Cataluña,Barcelona,EV-AE,12561,0
Cataluña,Barcelona,PFyV,1279,0
Cataluña,Barcelona,PH,627,0
Cataluña,Barcelona,P.O.S.I.,1486,0
Cataluña,Barcelona,AES,509,0
Cataluña,Barcelona,E-2000,527,0
Cataluña,Barcelona,RC,4250,0
Cataluña,Barcelona,Ei,3733,0
Cataluña,Barcelona,F.A.,524,0
Cataluña,Barcelona,SAIn,293,0
Cataluña,Barcelona,AMD,1079,0
Cataluña,Barcelona,PDLPEA,3050,0
Cataluña,Barcelona,IR,1387,0
Cataluña,Barcelona,A.u.N.,359,0
Cataluña,Barcelona,P.C.,301,0
Cataluña,Barcelona,PxCat,823,0
Cataluña,Barcelona,PLCI,594,0
Cataluña,Barcelona,LI-LITCI,321,0
Cataluña,Girona,Abstención,152955,0
Cataluña,Girona,Votos en blanco,5714,0
Cataluña,Girona,Votos nulos,2736,0
Cataluña,Girona,P.S.O.E.,131994,3
Cataluña,Girona,P.P.,40722,0
Cataluña,Girona,I.U.,10727,0
Cataluña,Girona,CiU,90836,2
Cataluña,Girona,UPyD,376,0
Cataluña,Girona,ESQUERRA,44030,1
Cataluña,Girona,C's,924,0
Cataluña,Girona,PACMA,937,0
Cataluña,Girona,PUM+J,201,0
Cataluña,Girona,P.C.P.E.,417,0
Cataluña,Girona,CENB,438,0
Cataluña,Girona,FE de las JONS,188,0
Cataluña,Girona,D.N.,144,0
Cataluña,Girona,PFyV,146,0
Cataluña,Girona,PH,110,0
Cataluña,Girona,P.O.S.I.,923,0
Cataluña,Girona,AES,57,0
Cataluña,Girona,E-2000,75,0
Cataluña,Girona,RC,1141,0
Cataluña,Girona,Ei,617,0
Cataluña,Girona,IR,569,0
Cataluña,Girona,A.u.N.,50,0
Cataluña,Girona,E.V.-A.V.,2028,0
Cataluña,Girona,P.C.,54,0
Cataluña,Girona,PxCat,231,0
Cataluña,Girona,FRENTE,57,0
Cataluña,Girona,PLCI,52,0
Cataluña,Girona,LI-LITCI,123,0
Cataluña,Lleida,Abstención,96727,0
Cataluña,Lleida,Votos en blanco,3749,0
Cataluña,Lleida,Votos nulos,1518,0
Cataluña,Lleida,P.S.O.E.,79500,2
Cataluña,Lleida,P.P.,32129,1
Cataluña,Lleida,I.U.,5489,0
Cataluña,Lleida,CiU,60995,1
Cataluña,Lleida,UPyD,199,0
Cataluña,Lleida,ESQUERRA,27511,0
Cataluña,Lleida,C's,506,0
Cataluña,Lleida,PACMA,548,0
Cataluña,Lleida,PUM+J,144,0
Cataluña,Lleida,P.S.D.,386,0
Cataluña,Lleida,P.C.P.E.,180,0
Cataluña,Lleida,CENB,223,0
Cataluña,Lleida,FE de las JONS,88,0
Cataluña,Lleida,D.N.,165,0
Cataluña,Lleida,PFyV,98,0
Cataluña,Lleida,PH,81,0
Cataluña,Lleida,P.O.S.I.,124,0
Cataluña,Lleida,AES,34,0
Cataluña,Lleida,E-2000,25,0
Cataluña,Lleida,RC,561,0
Cataluña,Lleida,Ei,265,0
Cataluña,Lleida,F.A.,46,0
Cataluña,Lleida,IR,179,0
Cataluña,Lleida,A.u.N.,17,0
Cataluña,Lleida,P.C.,41,0
Cataluña,Lleida,PxCat,190,0
Cataluña,Lleida,PLCI,30,0
Cataluña,Lleida,LI-LITCI,25,0
Cataluña,Tarragona,Abstención,163748,0
Cataluña,Tarragona,Votos en blanco,5139,0
Cataluña,Tarragona,Votos nulos,2851,0
Cataluña,Tarragona,P.S.O.E.,169246,4
Cataluña,Tarragona,P.P.,66945,1
Cataluña,Tarragona,I.U.,11448,0
Cataluña,Tarragona,CiU,79601,1
Cataluña,Tarragona,UPyD,498,0
Cataluña,Tarragona,ESQUERRA,35433,0
Cataluña,Tarragona,C's,1862,0
Cataluña,Tarragona,PACMA,1048,0
Cataluña,Tarragona,PUM+J,469,0
Cataluña,Tarragona,P.S.D.,717,0
Cataluña,Tarragona,P.C.P.E.,528,0
Cataluña,Tarragona,FE de las JONS,215,0
Cataluña,Tarragona,D.N.,153,0
Cataluña,Tarragona,PFyV,135,0
Cataluña,Tarragona,PH,126,0
Cataluña,Tarragona,P.O.S.I.,297,0
Cataluña,Tarragona,AES,57,0
Cataluña,Tarragona,E-2000,101,0
Cataluña,Tarragona,RC,794,0
Cataluña,Tarragona,Ei,420,0
Cataluña,Tarragona,F.A.,77,0
Cataluña,Tarragona,AMD,186,0
Cataluña,Tarragona,IR,235,0
Cataluña,Tarragona,A.u.N.,104,0
Cataluña,Tarragona,P.C.,100,0
Cataluña,Tarragona,PxCat,675,0
Cataluña,Tarragona,LI-LITCI,70,0
Cataluña,Tarragona,N som,105,0
Extremadura,Badajoz,Abstención,117178,0
Extremadura,Badajoz,Votos en blanco,3595,0
Extremadura,Badajoz,Votos nulos,2743,0
Extremadura,Badajoz,P.S.O.E.,223749,3
Extremadura,Badajoz,P.P.,178634,3
Extremadura,Badajoz,I.U.,13197,0
Extremadura,Badajoz,UPyD,3293,0
Extremadura,Badajoz,C's,226,0
Extremadura,Badajoz,PACMA,473,0
Extremadura,Badajoz,VERDES,1240,0
Extremadura,Badajoz,PUM+J,732,0
Extremadura,Badajoz,P.C.P.E.,420,0
Extremadura,Badajoz,CENB,197,0
Extremadura,Badajoz,FE de las JONS,157,0
Extremadura,Badajoz,D.N.,184,0
Extremadura,Badajoz,PH,104,0
Extremadura,Badajoz,AES,91,0
Extremadura,Badajoz,E-2000,88,0
Extremadura,Badajoz,F.A.,106,0
Extremadura,Badajoz,EXTREMADURA UNIDA,1029,0
Extremadura,Cáceres,Abstención,75182,0
Extremadura,Cáceres,Votos en blanco,2245,0
Extremadura,Cáceres,Votos nulos,2100,0
Extremadura,Cáceres,P.S.O.E.,142003,2
Extremadura,Cáceres,P.P.,113819,2
Extremadura,Cáceres,I.U.,7409,0
Extremadura,Cáceres,UPyD,2073,0
Extremadura,Cáceres,C's,233,0
Extremadura,Cáceres,PACMA,371,0
Extremadura,Cáceres,VERDES,911,0
Extremadura,Cáceres,PUM+J,215,0
Extremadura,Cáceres,P.S.D.,427,0
Extremadura,Cáceres,P.C.P.E.,188,0
Extremadura,Cáceres,CENB,225,0
Extremadura,Cáceres,FE de las JONS,100,0
Extremadura,Cáceres,D.N.,97,0
Extremadura,Cáceres,PFyV,82,0
Extremadura,Cáceres,PH,78,0
Extremadura,Cáceres,AES,28,0
Extremadura,Cáceres,F.A.,67,0
Extremadura,Cáceres,A.u.N.,51,0
Extremadura,Cáceres,EXTREMADURA UNIDA,1317,0
Extremadura,Cáceres,C.T.C.,26,0
Galicia,A Coruña,Abstención,320970,0
Galicia,A Coruña,Votos en blanco,8783,0
Galicia,A Coruña,Votos nulos,5232,0
Galicia,A Coruña,P.S.O.E.,304398,3
Galicia,A Coruña,P.P.,316688,4
Galicia,A Coruña,I.U.,11669,0
Galicia,A Coruña,UPyD,4468,0
Galicia,A Coruña,B.N.G.,88830,1
Galicia,A Coruña,C's,496,0
Galicia,A Coruña,PACMA,1410,0
Galicia,A Coruña,PUM+J,773,0
Galicia,A Coruña,LVE,1800,0
Galicia,A Coruña,P.S.D.,1060,0
Galicia,A Coruña,FE de las JONS,341,0
Galicia,A Coruña,D.N.,288,0
Galicia,A Coruña,PFyV,288,0
Galicia,A Coruña,PH,381,0
Galicia,A Coruña,AES,127,0
Galicia,A Coruña,SAIn,287,0
Galicia,A Coruña,AVE,144,0
Galicia,Lugo,Abstención,97000,0
Galicia,Lugo,Votos en blanco,2252,0
Galicia,Lugo,Votos nulos,1764,0
Galicia,Lugo,P.S.O.E.,102693,2
Galicia,Lugo,P.P.,110312,2
Galicia,Lugo,I.U.,2358,0
Galicia,Lugo,UPyD,1168,0
Galicia,Lugo,B.N.G.,26743,0
Galicia,Lugo,C's,124,0
Galicia,Lugo,PUM+J,266,0
Galicia,Lugo,LVE,551,0
Galicia,Lugo,P.S.D.,383,0
Galicia,Lugo,P.C.P.E.,188,0
Galicia,Lugo,FE de las JONS,154,0
Galicia,Lugo,PFyV,178,0
Galicia,Lugo,PH,123,0
Galicia,Lugo,AES,37,0
Galicia,Lugo,A.u.N.,58,0
Galicia,Lugo,ABLA,182,0
Galicia,Ourense,Abstención,111650,0
Galicia,Ourense,Votos en blanco,1783,0
Galicia,Ourense,Votos nulos,1653,0
Galicia,Ourense,P.S.O.E.,94315,2
Galicia,Ourense,P.P.,114433,2
Galicia,Ourense,I.U.,1658,0
Galicia,Ourense,UPyD,1101,0
Galicia,Ourense,B.N.G.,26235,0
Galicia,Ourense,C's,115,0
Galicia,Ourense,PUM+J,558,0
Galicia,Ourense,LVE,508,0
Galicia,Ourense,P.S.D.,288,0
Galicia,Ourense,P.C.P.E.,319,0
Galicia,Ourense,FE de las JONS,126,0
Galicia,Ourense,D.N.,82,0
Galicia,Ourense,PFyV,104,0
Galicia,Ourense,PH,137,0
Galicia,Ourense,AES,43,0
Galicia,Ourense,C.D.L.,181,0
Galicia,Pontevedra,Abstención,249442,0
Galicia,Pontevedra,Votos en blanco,6471,0
Galicia,Pontevedra,Votos nulos,4617,0
Galicia,Pontevedra,P.S.O.E.,249086,3
Galicia,Pontevedra,P.P.,268446,3
Galicia,Pontevedra,I.U.,9623,0
Galicia,Pontevedra,UPyD,3373,0
Galicia,Pontevedra,B.N.G.,70735,1
Galicia,Pontevedra,C's,396,0
Galicia,Pontevedra,PACMA,1444,0
Galicia,Pontevedra,LV-GV,1030,0
Galicia,Pontevedra,PUM+J,575,0
Galicia,Pontevedra,LVE,943,0
Galicia,Pontevedra,P.S.D.,865,0
Galicia,Pontevedra,FE de las JONS,380,0
Galicia,Pontevedra,D.N.,213,0
Galicia,Pontevedra,PFyV,321,0
Galicia,Pontevedra,PH,386,0
Galicia,Pontevedra,AES,100,0
Galicia,Pontevedra,FRENTE,114,0
Comunidad de Madrid,Madrid,Abstención,939182,0
Comunidad de Madrid,Madrid,Votos en blanco,33539,0
Comunidad de Madrid,Madrid,Votos nulos,18477,0
Comunidad de Madrid,Madrid,P.S.O.E.,1401785,15
Comunidad de Madrid,Madrid,P.P.,1737688,18
Comunidad de Madrid,Madrid,I.U.,164595,1
Comunidad de Madrid,Madrid,UPyD,132095,1
Comunidad de Madrid,Madrid,C's,3996,0
Comunidad de Madrid,Madrid,PACMA,4755,0
Comunidad de Madrid,Madrid,LV-GV,10875,0
Comunidad de Madrid,Madrid,PUM+J,2516,0
Comunidad de Madrid,Madrid,LVE,9925,0
Comunidad de Madrid,Madrid,P.S.D.,1350,0
Comunidad de Madrid,Madrid,P.C.P.E.,2130,0
Comunidad de Madrid,Madrid,CENB,2687,0
Comunidad de Madrid,Madrid,FE de las JONS,3250,0
Comunidad de Madrid,Madrid,D.N.,3087,0
Comunidad de Madrid,Madrid,PFyV,998,0
Comunidad de Madrid,Madrid,PH,901,0
Comunidad de Madrid,Madrid,P.O.S.I.,1340,0
Comunidad de Madrid,Madrid,AES,2082,0
Comunidad de Madrid,Madrid,E-2000,764,0
Comunidad de Madrid,Madrid,TC,611,0
Comunidad de Madrid,Madrid,F.A.,776,0
Comunidad de Madrid,Madrid,SAIn,434,0
Comunidad de Madrid,Madrid,A.u.N.,406,0
Comunidad de Madrid,Madrid,ABLA,1876,0
Comunidad de Madrid,Madrid,P.C.,291,0
Comunidad de Madrid,Madrid,PNF (NO-FUMADORES),1616,0
Comunidad de Madrid,Madrid,ULEG,1566,0
Comunidad de Madrid,Madrid,FRENTE,552,0
Comunidad de Madrid,Madrid,C.D.S.,1248,0
Comunidad de Madrid,Madrid,PREPAL,250,0
Comunidad de Madrid,Madrid,C.D.Es.,828,0
Comunidad de Madrid,Madrid,PLCI,212,0
Comunidad de Madrid,Madrid,P.L.E.V.E.,786,0
Comunidad de Madrid,Madrid,LI-LITCI,183,0
Comunidad de Madrid,Madrid,PUEDE,214,0
Comunidad de Madrid,Madrid,PAIE,174,0
Comunidad Foral de Navarra,Navarra,Abstención,132468,0
Comunidad Foral de Navarra,Navarra,Votos en blanco,5001,0
Comunidad Foral de Navarra,Navarra,Votos nulos,2360,0
Comunidad Foral de Navarra,Navarra,P.S.O.E.,117920,2
Comunidad Foral de Navarra,Navarra,P.P.,133059,2
Comunidad Foral de Navarra,Navarra,I.U.,11098,0
Comunidad Foral de Navarra,Navarra,UPyD,2608,0
Comunidad Foral de Navarra,Navarra,NA-BAI,62398,1
Comunidad Foral de Navarra,Navarra,C's,218,0
Comunidad Foral de Navarra,Navarra,PACMA,530,0
Comunidad Foral de Navarra,Navarra,LV-GV,1252,0
Comunidad Foral de Navarra,Navarra,PUM+J,560,0
Comunidad Foral de Navarra,Navarra,P.S.D.,478,0
Comunidad Foral de Navarra,Navarra,P.C.P.E.,213,0
Comunidad Foral de Navarra,Navarra,FE de las JONS,128,0
Comunidad Foral de Navarra,Navarra,D.N.,137,0
Comunidad Foral de Navarra,Navarra,PFyV,239,0
Comunidad Foral de Navarra,Navarra,PH,188,0
Comunidad Foral de Navarra,Navarra,RCN-NOK,2288,0
Comunidad Foral de Navarra,Navarra,AES,90,0
Comunidad Foral de Navarra,Navarra,E-2000,91,0
Comunidad Foral de Navarra,Navarra,F.A.,50,0
Comunidad Foral de Navarra,Navarra,SAIn,360,0
Comunidad Foral de Navarra,Navarra,P.C.,324,0
País Vasco,Araba - Álava,Abstención,75286,0
País Vasco,Araba - Álava,Votos en blanco,2588,0
País Vasco,Araba - Álava,Votos nulos,2055,0
País Vasco,Araba - Álava,P.S.O.E.,69479,2
País Vasco,Araba - Álava,P.P.,45276,1
País Vasco,Araba - Álava,I.U.,7120,0
País Vasco,Araba - Álava,EAJ-PNV,31983,1
País Vasco,Araba - Álava,UPyD,2019,0
País Vasco,Araba - Álava,EA,5311,0
País Vasco,Araba - Álava,C's,161,0
País Vasco,Araba - Álava,PACMA,805,0
País Vasco,Araba - Álava,VERDES,1080,0
País Vasco,Araba - Álava,aralar,2917,0
País Vasco,Araba - Álava,PUM+J,662,0
País Vasco,Araba - Álava,P.C.P.E.,254,0
País Vasco,Araba - Álava,FE de las JONS,57,0
País Vasco,Araba - Álava,D.N.,63,0
País Vasco,Araba - Álava,PH,159,0
País Vasco,Araba - Álava,P.O.S.I.,327,0
País Vasco,Araba - Álava,AES,29,0
País Vasco,Araba - Álava,AMD,215,0
País Vasco,Araba - Álava,A.u.N.,26,0
País Vasco,Araba - Álava,P.C.,58,0
País Vasco,Gipuzkoa,Abstención,245728,0
País Vasco,Gipuzkoa,Votos en blanco,7513,0
País Vasco,Gipuzkoa,Votos nulos,2958,0
País Vasco,Gipuzkoa,P.S.O.E.,127840,3
País Vasco,Gipuzkoa,P.P.,47858,1
País Vasco,Gipuzkoa,I.U.,15812,0
País Vasco,Gipuzkoa,EAJ-PNV,77903,2
País Vasco,Gipuzkoa,UPyD,2620,0
País Vasco,Gipuzkoa,EA,25455,0
País Vasco,Gipuzkoa,C's,185,0
País Vasco,Gipuzkoa,PACMA,1089,0
País Vasco,Gipuzkoa,VERDES,2003,0
País Vasco,Gipuzkoa,aralar,17332,0
País Vasco,Gipuzkoa,PUM+J,642,0
País Vasco,Gipuzkoa,FE de las JONS,85,0
País Vasco,Gipuzkoa,D.N.,131,0
País Vasco,Gipuzkoa,PFyV,422,0
País Vasco,Gipuzkoa,PH,203,0
País Vasco,Gipuzkoa,AES,63,0
País Vasco,Gipuzkoa,AMD,375,0
País Vasco,Gipuzkoa,P.C.,240,0
País Vasco,Gipuzkoa,UCL,44,0
País Vasco,Bizkaia,Abstención,319615,0
País Vasco,Bizkaia,Votos en blanco,10581,0
País Vasco,Bizkaia,Votos nulos,6177,0
País Vasco,Bizkaia,P.S.O.E.,233371,4
País Vasco,Bizkaia,P.P.,116110,1
País Vasco,Bizkaia,I.U.,27471,0
País Vasco,Bizkaia,EAJ-PNV,196242,3
País Vasco,Bizkaia,UPyD,5997,0
País Vasco,Bizkaia,EA,19605,0
País Vasco,Bizkaia,C's,426,0
País Vasco,Bizkaia,PACMA,2343,0
País Vasco,Bizkaia,VERDES,3351,0
País Vasco,Bizkaia,aralar,9740,0
País Vasco,Bizkaia,PUM+J,1466,0
País Vasco,Bizkaia,P.C.P.E.,799,0
País Vasco,Bizkaia,FE de las JONS,219,0
País Vasco,Bizkaia,D.N.,191,0
País Vasco,Bizkaia,PFyV,589,0
País Vasco,Bizkaia,PH,435,0
País Vasco,Bizkaia,P.O.S.I.,998,0
País Vasco,Bizkaia,AES,113,0
País Vasco,Bizkaia,AMD,617,0
País Vasco,Bizkaia,A.u.N.,87,0
País Vasco,Bizkaia,P.C.,166,0
Región de Murcia,Murcia,Abstención,198034,0
Región de Murcia,Murcia,Votos en blanco,5649,0
Región de Murcia,Murcia,Votos nulos,5402,0
Región de Murcia,Murcia,P.S.O.E.,251822,3
Región de Murcia,Murcia,P.P.,469380,7
Región de Murcia,Murcia,I.U.,22512,0
Región de Murcia,Murcia,UPyD,7172,0
Región de Murcia,Murcia,C's,432,0
Región de Murcia,Murcia,PACMA,1178,0
Región de Murcia,Murcia,VERDES,3496,0
Región de Murcia,Murcia,PUM+J,666,0
Región de Murcia,Murcia,P.S.D.,717,0
Región de Murcia,Murcia,P.C.P.E.,431,0
Región de Murcia,Murcia,CENB,417,0
Región de Murcia,Murcia,FE de las JONS,318,0
Región de Murcia,Murcia,D.N.,333,0
Región de Murcia,Murcia,PFyV,292,0
Región de Murcia,Murcia,AES,175,0
Región de Murcia,Murcia,E-2000,116,0
Región de Murcia,Murcia,F.A.,176,0
Región de Murcia,Murcia,A.u.N.,132,0
Región de Murcia,Murcia,FRENTE,132,0
Región de Murcia,Murcia,C.D.L.,767,0
Región de Murcia,Murcia,Centristas PCTR,124,0
Región de Murcia,Murcia,C.T.C.,76,0
La Rioja,La Rioja,Abstención,49447,0
La Rioja,La Rioja,Votos en blanco,2068,0
La Rioja,La Rioja,Votos nulos,1328,0
La Rioja,La Rioja,P.S.O.E.,82032,2
La Rioja,La Rioja,P.P.,93104,2
La Rioja,La Rioja,I.U.,3647,0
La Rioja,La Rioja,UPyD,2405,0
La Rioja,La Rioja,C's,102,0
La Rioja,La Rioja,VERDES,853,0
La Rioja,La Rioja,PUM+J,221,0
La Rioja,La Rioja,P.S.D.,214,0
La Rioja,La Rioja,P.C.P.E.,150,0
La Rioja,La Rioja,FE de las JONS,60,0
La Rioja,La Rioja,D.N.,72,0
La Rioja,La Rioja,PFyV,72,0
La Rioja,La Rioja,PH,48,0
La Rioja,La Rioja,AES,61,0
La Rioja,La Rioja,E-2000,37,0
La Rioja,La Rioja,F.A.,39,0
La Rioja,La Rioja,PARTIDO RIOJANO,2837,0
La Rioja,La Rioja,P.C.,11,0
Comunitat Valenciana,Alicante / Alacant,Abstención,253878,0
Comunitat Valenciana,Alicante / Alacant,Votos en blanco,7535,0
Comunitat Valenciana,Alicante / Alacant,Votos nulos,5878,0
Comunitat Valenciana,Alicante / Alacant,P.S.O.E.,384156,5
Comunitat Valenciana,Alicante / Alacant,P.P.,489831,7
Comunitat Valenciana,Alicante / Alacant,I.U.,21087,0
Comunitat Valenciana,Alicante / Alacant,UPyD,6614,0
Comunitat Valenciana,Alicante / Alacant,ESQUERRA,1923,0
Comunitat Valenciana,Alicante / Alacant,C's,685,0
Comunitat Valenciana,Alicante / Alacant,PACMA,1412,0
Comunitat Valenciana,Alicante / Alacant,LV-GV,2263,0
Comunitat Valenciana,Alicante / Alacant,BLOC-IDPV-EV-EE,6711,0
Comunitat Valenciana,Alicante / Alacant,PUM+J,586,0
Comunitat Valenciana,Alicante / Alacant,P.S.D.,1308,0
Comunitat Valenciana,Alicante / Alacant,P.C.P.E.,708,0
Comunitat Valenciana,Alicante / Alacant,CENB,594,0
Comunitat Valenciana,Alicante / Alacant,FE de las JONS,933,0
Comunitat Valenciana,Alicante / Alacant,PFyV,265,0
Comunitat Valenciana,Alicante / Alacant,PH,305,0
Comunitat Valenciana,Alicante / Alacant,EV-LV,3205,0
Comunitat Valenciana,Alicante / Alacant,RCN-NOK,1837,0
Comunitat Valenciana,Alicante / Alacant,AES,139,0
Comunitat Valenciana,Alicante / Alacant,E-2000,601,0
Comunitat Valenciana,Alicante / Alacant,CVa,305,0
Comunitat Valenciana,Alicante / Alacant,F.A.,281,0
Comunitat Valenciana,Alicante / Alacant,A.u.N.,148,0
Comunitat Valenciana,Alicante / Alacant,C.D.L.,347,0
Comunitat Valenciana,Alicante / Alacant,O.N.V.,230,0
Comunitat Valenciana,Alicante / Alacant,plRV,140,0
Comunitat Valenciana,Alicante / Alacant,Centristas PCTR,164,0
Comunitat Valenciana,Castellón / Castelló,Abstención,91123,0
Comunitat Valenciana,Castellón / Castelló,Votos en blanco,3416,0
Comunitat Valenciana,Castellón / Castelló,Votos nulos,2362,0
Comunitat Valenciana,Castellón / Castelló,P.S.O.E.,140304,2
Comunitat Valenciana,Castellón / Castelló,P.P.,155549,3
Comunitat Valenciana,Castellón / Castelló,I.U.,6635,0
Comunitat Valenciana,Castellón / Castelló,UPyD,1790,0
Comunitat Valenciana,Castellón / Castelló,ESQUERRA,1082,0
Comunitat Valenciana,Castellón / Castelló,C's,294,0
Comunitat Valenciana,Castellón / Castelló,PACMA,544,0
Comunitat Valenciana,Castellón / Castelló,LV-GV,553,0
Comunitat Valenciana,Castellón / Castelló,BLOC-IDPV-EV-EE,3223,0
Comunitat Valenciana,Castellón / Castelló,PUM+J,229,0
Comunitat Valenciana,Castellón / Castelló,P.S.D.,426,0
Comunitat Valenciana,Castellón / Castelló,P.C.P.E.,203,0
Comunitat Valenciana,Castellón / Castelló,FE de las JONS,196,0
Comunitat Valenciana,Castellón / Castelló,D.N.,209,0
Comunitat Valenciana,Castellón / Castelló,PFyV,124,0
Comunitat Valenciana,Castellón / Castelló,PH,78,0
Comunitat Valenciana,Castellón / Castelló,EV-LV,750,0
Comunitat Valenciana,Castellón / Castelló,P.O.S.I.,93,0
Comunitat Valenciana,Castellón / Castelló,AES,72,0
